,code
4094.0,942
4095.0,943
4098.0,944
41.0,945
410.0,946
4100.0,947
4101.0,948
4102.0,949
4103.0,950
4104.0,951
4107.0,952
4109.0,953
411.0,954
4110.0,955
4112.0,956
4113.0,957
4114.0,958
4116.0,959
4118.0,960
4119.0,961
412.0,962
4120.0,963
4121.0,964
4122.0,965
4123.0,966
4124.0,967
4125.0,968
4126.0,969
4127.0,970
4128.0,971
4129.0,972
413.0,973
4130.0,974
4132.0,975
4133.0,976
4135.0,977
4136.0,978
4137.0,979
4138.0,980
4139.0,981
414.0,982
4140.0,983
4141.0,984
4142.0,985
4143.0,986
4144.0,987
4145.0,988
4146.0,989
4147.0,990
4148.0,991
4149.0,992
415.0,993
4150.0,994
4151.0,995
4154.0,996
4155.0,997
4156.0,998
4157.0,999
4158.0,1000
416.0,1001
4160.0,1002
4161.0,1003
4162.0,1004
4163.0,1005
4165.0,1006
4166.0,1007
4167.0,1008
4168.0,1009
4169.0,1010
417.0,1011
4171.0,1012
4173.0,1013
4174.0,1014
4175.0,1015
4176.0,1016
4177.0,1017
4180.0,1018
4181.0,1019
4182.0,1020
4184.0,1021
4186.0,1022
4189.0,1023
419.0,1024
4192.0,1025
4194.0,1026
4195.0,1027
4196.0,1028
42.0,1029
420.0,1030
4200.0,1031
4201.0,1032
4202.0,1033
4203.0,1034
4204.0,1035
4205.0,1036
4206.0,1037
4207.0,1038
4208.0,1039
4209.0,1040
421.0,1041
4210.0,1042
4211.0,1043
4214.0,1044
4216.0,1045
4217.0,1046
4219.0,1047
4222.0,1048
4226.0,1049
4229.0,1050
423.0,1051
4231.0,1052
4232.0,1053
4233.0,1054
4234.0,1055
4237.0,1056
4242.0,1057
425.0,1058
4251.0,1059
4252.0,1060
4254.0,1061
4259.0,1062
426.0,1063
4260.0,1064
4261.0,1065
4265.0,1066
4266.0,1067
427.0,1068
4271.0,1069
4275.0,1070
428.0,1071
4280.0,1072
4289.0,1073
429.0,1074
4290.0,1075
4296.0,1076
4297.0,1077
43.0,1078
430.0,1079
4300.0,1080
4302.0,1081
4303.0,1082
4304.0,1083
4309.0,1084
4310.0,1085
4311.0,1086
4312.0,1087
4313.0,1088
4314.0,1089
432.0,1090
4322.0,1091
4326.0,1092
4329.0,1093
4331.0,1094
4333.0,1095
4336.0,1096
4344.0,1097
435.0,1098
4361.0,1099
4363.0,1100
437.0,1101
4371.0,1102
4373.0,1103
4375.0,1104
438.0,1105
4380.0,1106
4383.0,1107
4386.0,1108
4397.0,1109
4398.0,1110
44.0,1111
440.0,1112
4400.0,1113
441.0,1114
442.0,1115
4422.0,1116
4427.0,1117
4429.0,1118
4436.0,1119
4438.0,1120
444.0,1121
4440.0,1122
4441.0,1123
4442.0,1124
4444.0,1125
4449.0,1126
445.0,1127
4452.0,1128
4453.0,1129
4455.0,1130
446.0,1131
4463.0,1132
4464.0,1133
4465.0,1134
4466.0,1135
4467.0,1136
4469.0,1137
447.0,1138
448.0,1139
4482.0,1140
4484.0,1141
4487.0,1142
4488.0,1143
4489.0,1144
449.0,1145
4491.0,1146
4492.0,1147
4493.0,1148
4495.0,1149
4497.0,1150
4498.0,1151
45.0,1152
450.0,1153
4500.0,1154
4501.0,1155
451.0,1156
4514.0,1157
4517.0,1158
452.0,1159
4528.0,1160
453.0,1161
4531.0,1162
4534.0,1163
4535.0,1164
4536.0,1165
454.0,1166
4540.0,1167
4541.0,1168
4542.0,1169
4544.0,1170
455.0,1171
4553.0,1172
4557.0,1173
456.0,1174
4560.0,1175
4562.0,1176
4563.0,1177
4565.0,1178
4568.0,1179
457.0,1180
4579.0,1181
458.0,1182
4580.0,1183
4587.0,1184
459.0,1185
4591.0,1186
4596.0,1187
46.0,1188
460.0,1189
4600.0,1190
4601.0,1191
4603.0,1192
461.0,1193
462.0,1194
4620.0,1195
463.0,1196
